SOURCE_ID;PAYMENT_METHOD_TYPE;TRANSACTION_TYPE;TRANSACTION_AMOUNT;TRANSACTION_DATE;FEE_AMOUNT;SETTLEMENT_DATE;REAL_AMOUNT;TAXES_AMOUNT;BUSINESS_UNIT;SUB_UNIT;MONEY_RELEASE_DATE
133226538707;available_money;SETTLEMENT_SHIPPING;7455.99;2025-11-14T13:01:49.000-03:00;0.00;2025-11-14T13:02:32.000-03:00;7344.15;-111.84;Mercado Libre; ;2025-12-12T13:01:49.000-03:00
133234983451;credit_card;SETTLEMENT;25678.50;2025-11-14T14:05:24.000-03:00;-6943.83;2025-11-14T14:05:36.000-03:00;18349.49;-385.18;Mercado Libre; ;2025-12-12T14:05:26.000-03:00
133235952365;available_money;SETTLEMENT;10064.93;2025-11-14T14:12:12.000-03:00;-2735.30;2025-11-14T14:12:26.000-03:00;7329.63;0.00;Mercado Libre; ;2025-12-12T14:12:13.000-03:00
133845794824;available_money;SETTLEMENT;50388.00;2025-11-14T14:23:21.000-03:00;-13731.68;2025-11-14T14:23:31.000-03:00;35900.50;-755.82;Mercado Libre; ;2025-12-12T14:23:22.000-03:00
133847174150;available_money;SETTLEMENT;25194.00;2025-11-14T14:33:57.000-03:00;-6865.84;2025-11-14T14:34:09.000-03:00;18328.16;0.00;Mercado Libre; ;2025-12-12T14:33:58.000-03:00
133244256313;debit_card;SETTLEMENT;34631.89;2025-11-14T15:21:23.000-03:00;-13133.00;2025-11-14T15:21:32.000-03:00;21498.89;0.00;Mercado Libre; ;2025-12-12T15:21:25.000-03:00
133864588716;available_money;SETTLEMENT;35695.99;2025-11-14T16:55:39.000-03:00;-13901.85;2025-11-14T16:55:49.000-03:00;21258.70;-535.44;Mercado Libre; ;2025-12-12T16:55:40.000-03:00
133880049378;available_money;SETTLEMENT;19933.79;2025-11-14T18:35:38.000-03:00;-10479.71;2025-11-14T18:35:48.000-03:00;9155.07;-299.01;Mercado Libre; ;2025-12-12T18:35:39.000-03:00
133892757092;available_money;SETTLEMENT;46338.75;2025-11-14T19:56:04.000-03:00;-20374.20;2025-11-14T19:56:15.000-03:00;25269.47;-695.08;Mercado Libre; ;2025-12-12T19:56:04.000-03:00
133309072979;bank_transfer;SETTLEMENT;26719.99;2025-11-14T23:05:20.000-03:00;-11946.86;2025-11-14T23:05:40.000-03:00;14372.33;-400.80;Mercado Libre; ;2025-12-12T23:05:31.000-03:00
133326936923;available_money;SETTLEMENT;10064.93;2025-11-15T07:08:33.000-03:00;-2735.30;2025-11-15T07:08:46.000-03:00;6625.08;-704.55;Mercado Libre; ;2025-12-13T07:08:34.000-03:00
133326955571;credit_card;SETTLEMENT;94487.84;2025-11-15T07:11:48.000-03:00;-36133.69;2025-11-15T07:12:37.000-03:00;56936.83;-1417.32;Mercado Libre; ;2025-12-13T07:11:50.000-03:00
133330105285;available_money;SETTLEMENT;45670.50;2025-11-15T08:26:19.000-03:00;-13175.22;2025-11-15T08:26:27.000-03:00;31810.22;-685.06;Mercado Libre; ;2025-12-13T08:26:20.000-03:00
133379323427;available_money;SETTLEMENT;15988.50;2025-11-15T15:23:23.000-03:00;-4873.90;2025-11-15T15:23:34.000-03:00;11114.60;0.00;Mercado Libre; ;2025-12-13T15:23:24.000-03:00
133974747174;ticket;SETTLEMENT;39729.00;2025-11-15T13:29:08.000-03:00;-11778.73;2025-11-15T18:22:51.000-03:00;27950.27;0.00;Mercado Libre; ;2025-12-13T18:22:37.000-03:00
133403073027;available_money;SETTLEMENT;30294.00;2025-11-15T18:48:21.000-03:00;-7686.86;2025-11-15T18:48:31.000-03:00;22607.14;0.00;Mercado Libre; ;2025-12-13T18:48:22.000-03:00
133407331247; ;PAYOUTS;-134000.00;2025-11-15T19:27:58.000-03:00;0.00;2025-11-15T19:27:58.000-03:00;-134000.00;0.00;;;
134016984440; ;PAYOUTS;-134000.00;2025-11-15T19:28:42.000-03:00;0.00;2025-11-15T19:28:42.000-03:00;-134000.00;0.00;;;
133416729613;available_money;SETTLEMENT;24480.00;2025-11-15T20:29:31.000-03:00;-6240.89;2025-11-15T20:29:40.000-03:00;12502.20;-367.20;Mercado Libre; ;2025-12-13T20:29:32.000-03:00
134025608614;available_money;SETTLEMENT_SHIPPING;5369.71;2025-11-15T20:29:32.000-03:00;0.00;2025-11-15T20:29:40.000-03:00;5289.16;-80.55;Mercado Libre; ;2025-12-13T20:29:32.000-03:00
133416910213;available_money;SETTLEMENT;17367.57;2025-11-15T20:29:32.000-03:00;-7735.78;2025-11-15T20:29:42.000-03:00;9371.28;-260.51;Mercado Libre; ;2025-12-13T20:29:32.000-03:00
134066025936;available_money;SETTLEMENT;25194.00;2025-11-16T09:33:26.000-03:00;-6865.84;2025-11-16T09:34:04.000-03:00;17950.25;-377.91;Mercado Libre; ;2025-12-14T09:33:26.000-03:00
133474152099;available_money;SETTLEMENT;25194.00;2025-11-16T12:31:48.000-03:00;-6865.84;2025-11-16T12:31:59.000-03:00;17950.25;-377.91;Mercado Libre; ;2025-12-14T12:31:49.000-03:00
133492328463;available_money;SETTLEMENT;31564.99;2025-11-16T15:37:43.000-03:00;-13236.83;2025-11-16T15:37:50.000-03:00;17854.69;-473.47;Mercado Libre; ;2025-12-14T15:37:43.000-03:00
134123234656;available_money;SETTLEMENT;38856.90;2025-11-16T19:42:20.000-03:00;-11273.42;2025-11-16T19:42:33.000-03:00;22000.63;-582.85;Mercado Libre; ;2025-12-14T19:42:21.000-03:00
133525960771;available_money;SETTLEMENT;25194.00;2025-11-16T21:34:27.000-03:00;-6865.84;2025-11-16T21:34:37.000-03:00;18328.16;0.00;Mercado Libre; ;2025-12-14T21:34:28.000-03:00
134140784862;available_money;SETTLEMENT;76480.62;2025-11-16T22:43:45.000-03:00;-18872.66;2025-11-16T22:43:57.000-03:00;57607.96;0.00;Mercado Libre; ;2025-12-14T22:43:45.000-03:00
134141400006;available_money;SETTLEMENT;50388.00;2025-11-16T22:53:54.000-03:00;-13731.68;2025-11-16T22:54:04.000-03:00;35900.50;-755.82;Mercado Libre; ;2025-12-14T22:53:54.000-03:00
133534363007;available_money;SETTLEMENT;17829.72;2025-11-16T23:18:22.000-03:00;-10500.09;2025-11-16T23:18:32.000-03:00;7062.18;-267.45;Mercado Libre; ;2025-12-14T23:18:23.000-03:00
133536330135;available_money;SETTLEMENT;18303.90;2025-11-16T23:48:50.000-03:00;-5246.64;2025-11-16T23:49:02.000-03:00;13057.26;0.00;Mercado Libre; ;2025-12-14T23:48:50.000-03:00
133536131613;available_money;SETTLEMENT_SHIPPING;1536.82;2025-11-16T23:48:51.000-03:00;-1536.82;2025-11-16T23:49:08.000-03:00;0.00;0.00;Mercado Libre; ;2025-11-16T23:50:14.000-03:00
1736221204118; ;SETTLEMENT;361.49;2025-11-17T02:44:49.000-03:00;0.00;2025-11-17T02:44:49.000-03:00;361.49;0.00;;;
133548384985;digital_currency;SETTLEMENT;26967.29;2025-11-17T04:39:23.000-03:00;-11573.71;2025-11-17T04:39:33.000-03:00;15393.58;0.00;Mercado Libre; ;2025-12-15T04:39:25.000-03:00
134179251140; ;PAYOUTS;-128000.00;2025-11-17T10:45:20.000-03:00;0.00;2025-11-17T10:45:20.000-03:00;-128000.00;0.00;;;
134183413606;available_money;SETTLEMENT;-7202.42;2025-11-17T11:16:57.000-03:00;0.00;2025-11-17T11:16:57.000-03:00;-7202.42;0.00;Mercado Pago;Checkouts;2025-12-05T11:16:57.000-03:00
133575966571;credit_card;SETTLEMENT;41356.92;2025-11-17T11:28:00.000-03:00;-12480.80;2025-11-17T11:28:12.000-03:00;28255.77;-620.35;Mercado Libre; ;2025-12-15T11:28:02.000-03:00
134185316548;available_money;SETTLEMENT;35026.80;2025-11-17T11:31:06.000-03:00;-12639.25;2025-11-17T11:31:18.000-03:00;19935.67;-2451.88;Mercado Libre; ;2025-12-15T11:31:07.000-03:00
134187457930;available_money;SETTLEMENT;6564.99;2025-11-17T11:49:43.000-03:00;0.00;2025-11-17T11:49:48.000-03:00;6466.52;-98.47;Mercado Libre; ;2025-12-15T11:49:46.000-03:00
133578764209;digital_currency;SETTLEMENT;25000.00;2025-11-17T11:49:43.000-03:00;-13236.83;2025-11-17T11:49:56.000-03:00;11388.17;-375.00;Mercado Libre; ;2025-12-15T11:49:46.000-03:00
134190986672;available_money;SETTLEMENT;-4351.56;2025-11-17T12:14:55.000-03:00;0.00;2025-11-17T12:14:55.000-03:00;-4351.56;0.00;Mercado Pago;Checkouts;2025-12-05T12:14:55.000-03:00
134200988136;debit_card;SETTLEMENT;10754.09;2025-11-17T13:28:37.000-03:00;-4480.86;2025-11-17T13:28:50.000-03:00;6273.23;0.00;Mercado Libre; ;2025-12-15T13:28:39.000-03:00
134205343278;available_money;SETTLEMENT;38760.00;2025-11-17T14:05:56.000-03:00;-10839.74;2025-11-17T14:06:06.000-03:00;27338.86;-581.40;Mercado Libre; ;2025-12-15T14:05:57.000-03:00
133599871319;available_money;SETTLEMENT;18155.92;2025-11-17T14:37:21.000-03:00;-10826.29;2025-11-17T14:37:27.000-03:00;7057.29;-272.34;Mercado Libre; ;2025-12-15T14:37:22.000-03:00
134239007752;available_money;SETTLEMENT;30294.00;2025-11-17T18:36:33.000-03:00;-7686.86;2025-11-17T18:36:43.000-03:00;20486.56;-2120.58;Mercado Libre; ;2025-12-15T18:36:34.000-03:00
133634897669;available_money;SETTLEMENT_SHIPPING;6144.79;2025-11-17T19:11:10.000-03:00;0.00;2025-11-17T19:11:19.000-03:00;5714.65;-430.14;Mercado Libre; ;2025-12-15T19:11:10.000-03:00
134243981454;available_money;SETTLEMENT;12597.00;2025-11-17T19:11:09.000-03:00;-3142.92;2025-11-17T19:11:24.000-03:00;2427.50;-881.79;Mercado Libre; ;2025-12-15T19:11:10.000-03:00
134244802568;available_money;SETTLEMENT;50388.00;2025-11-17T19:15:52.000-03:00;-13731.68;2025-11-17T19:16:44.000-03:00;36656.32;0.00;Mercado Libre; ;2025-12-15T19:16:28.000-03:00
134281196874;available_money;SETTLEMENT;-57869.73;2025-11-18T02:10:19.000-03:00;0.00;2025-11-18T02:10:19.000-03:00;-57869.73;0.00;;;2025-11-18T02:10:19.000-03:00
133672068569;available_money;SETTLEMENT;-275761.67;2025-11-18T02:10:19.000-03:00;0.00;2025-11-18T02:10:19.000-03:00;-275761.67;0.00;;;2025-11-18T02:10:19.000-03:00
133679759653;available_money;SETTLEMENT;51357.00;2025-11-18T05:13:30.000-03:00;-13887.66;2025-11-18T05:13:39.000-03:00;37469.34;0.00;Mercado Libre; ;2025-12-16T05:13:30.000-03:00
1736293411295; ;SETTLEMENT;212.04;2025-11-18T05:16:32.000-03:00;0.00;2025-11-18T05:16:32.000-03:00;212.04;0.00;;;
133688619469;available_money;SETTLEMENT;35535.16;2025-11-18T07:35:42.000-03:00;-10320.60;2025-11-18T07:35:52.000-03:00;21673.70;-533.03;Mercado Libre; ;2025-12-16T07:35:42.000-03:00
134298150920;available_money;SETTLEMENT_SHIPPING;3007.83;2025-11-18T07:35:42.000-03:00;0.00;2025-11-18T07:35:54.000-03:00;2962.71;-45.12;Mercado Libre; ;2025-12-16T07:35:42.000-03:00
134306358194;available_money;SETTLEMENT;-49069.19;2025-11-18T09:06:58.000-03:00;0.00;2025-11-18T09:06:59.000-03:00;-49069.19;0.00;;;2025-11-18T09:06:59.000-03:00
133698992723;debit_card;SETTLEMENT;33847.08;2025-11-18T09:31:57.000-03:00;-17594.10;2025-11-18T09:32:07.000-03:00;15745.27;-507.71;Mercado Libre; ;2025-12-16T09:31:58.000-03:00
134313560108;available_money;SETTLEMENT;17294.40;2025-11-18T10:09:14.000-03:00;-10368.77;2025-11-18T10:09:23.000-03:00;6666.21;-259.42;Mercado Libre; ;2025-12-16T10:09:15.000-03:00
133706821133;debit_card;SETTLEMENT;18246.99;2025-11-18T10:38:21.000-03:00;-10689.92;2025-11-18T10:40:02.000-03:00;7557.07;0.00;Mercado Libre; ;2025-12-16T10:38:23.000-03:00
133721425647;bank_transfer;SETTLEMENT;18745.79;2025-11-18T12:22:53.000-03:00;-9291.71;2025-11-18T12:23:11.000-03:00;9454.08;0.00;Mercado Libre; ;2025-12-16T12:23:05.000-03:00
133730142973;available_money;SETTLEMENT;5481.28;2025-11-18T13:28:21.000-03:00;-1997.40;2025-11-18T13:28:30.000-03:00;3401.66;-82.22;Mercado Libre; ;2025-12-16T13:28:21.000-03:00
133730119165;available_money;SETTLEMENT;31660.80;2025-11-18T13:28:21.000-03:00;-7906.89;2025-11-18T13:28:34.000-03:00;23279.00;-474.91;Mercado Libre; ;2025-12-16T13:28:22.000-03:00
133733509579;available_money;SETTLEMENT;67694.16;2025-11-18T13:57:28.000-03:00;-31953.21;2025-11-18T13:57:39.000-03:00;34725.54;-1015.41;Mercado Libre; ;2025-12-16T13:57:29.000-03:00
133734405885;available_money;SETTLEMENT;-4351.56;2025-11-18T14:04:54.000-03:00;0.00;2025-11-18T14:04:54.000-03:00;-4351.56;0.00;Mercado Pago;Checkouts;2025-12-06T14:04:54.000-03:00
134361034998;prepaid_card;SETTLEMENT;16433.72;2025-11-18T16:33:22.000-03:00;-9104.09;2025-11-18T16:33:38.000-03:00;7329.63;0.00;Mercado Libre; ;2025-12-16T16:33:24.000-03:00
133759932301;credit_card;SETTLEMENT;37203.00;2025-11-18T17:49:43.000-03:00;-18644.45;2025-11-18T17:50:33.000-03:00;18000.50;-558.05;Mercado Libre; ;2025-12-16T17:49:45.000-03:00
133773418111;debit_card;SETTLEMENT;17120.92;2025-11-18T19:26:23.000-03:00;-9791.29;2025-11-18T19:26:37.000-03:00;7329.63;0.00;Mercado Libre; ;2025-12-16T19:26:25.000-03:00
134404796906;available_money;SETTLEMENT_SHIPPING;1539.67;2025-11-18T22:18:15.000-03:00;0.00;2025-11-18T22:18:20.000-03:00;1431.89;-107.78;Mercado Libre; ;2025-12-16T22:18:15.000-03:00
134404706086;available_money;SETTLEMENT;10064.93;2025-11-18T22:18:14.000-03:00;-2735.30;2025-11-18T22:18:25.000-03:00;5085.41;-704.55;Mercado Libre; ;2025-12-16T22:18:14.000-03:00
133799753765;available_money;SETTLEMENT;28582.66;2025-11-18T23:35:28.000-03:00;-25756.91;2025-11-18T23:35:37.000-03:00;2825.75;0.00;Mercado Libre; ;2025-12-16T23:35:28.000-03:00
134413940822;prepaid_card;SETTLEMENT;32659.99;2025-11-19T00:36:53.000-03:00;-14331.83;2025-11-19T00:37:04.000-03:00;16041.96;-2286.20;Mercado Libre; ;2025-12-17T00:36:55.000-03:00
133807366525;available_money;SETTLEMENT;10064.93;2025-11-19T02:02:28.000-03:00;-2735.30;2025-11-19T02:02:44.000-03:00;7329.63;0.00;Mercado Libre; ;2025-12-17T02:02:29.000-03:00
1736339147720; ;SETTLEMENT;297.29;2025-11-19T03:22:06.000-03:00;0.00;2025-11-19T03:22:06.000-03:00;297.29;0.00;;;
133825451805;debit_card;SETTLEMENT;33081.08;2025-11-19T07:55:32.000-03:00;-15736.84;2025-11-19T07:56:17.000-03:00;17344.24;0.00;Mercado Libre; ;2025-12-17T07:55:33.000-03:00
134460780242;available_money;SETTLEMENT;-1700.00;2025-11-19T11:31:51.000-03:00;0.00;2025-11-19T11:31:51.000-03:00;-1700.00;0.00;;;2025-11-19T11:31:51.000-03:00
133852063477;available_money;SETTLEMENT;15747.99;2025-11-19T11:55:15.000-03:00;-10358.94;2025-11-19T11:55:26.000-03:00;5152.83;-236.22;Mercado Libre; ;2025-12-17T11:55:16.000-03:00
134483022868;available_money;SETTLEMENT;5032.47;2025-11-19T14:21:27.000-03:00;-1925.15;2025-11-19T14:21:37.000-03:00;3031.83;-75.49;Mercado Libre; ;2025-12-17T14:21:28.000-03:00
134486788584;available_money;SETTLEMENT;10064.94;2025-11-19T14:57:44.000-03:00;-3850.30;2025-11-19T14:57:58.000-03:00;6063.67;-150.97;Mercado Libre; ;2025-12-17T14:57:45.000-03:00
134491751756;available_money;SETTLEMENT_SHIPPING;6148.79;2025-11-19T15:43:56.000-03:00;-6148.79;2025-11-19T15:44:06.000-03:00;0.00;0.00;Mercado Libre; ;2025-11-19T15:45:12.000-03:00
134491860436;available_money;SETTLEMENT;11628.00;2025-11-19T15:43:55.000-03:00;-4101.92;2025-11-19T15:44:07.000-03:00;7526.08;0.00;Mercado Libre; ;2025-12-17T15:43:56.000-03:00
133902554027;bank_transfer;SETTLEMENT;14197.59;2025-11-19T18:42:32.000-03:00;-10109.35;2025-11-19T18:42:54.000-03:00;3875.28;-212.96;Mercado Libre; ;2025-12-17T18:42:44.000-03:00
134520982438;available_money;SETTLEMENT_SHIPPING;6131.27;2025-11-19T19:24:16.000-03:00;0.00;2025-11-19T19:24:20.000-03:00;0.00;-91.97;Mercado Libre; ;2025-11-19T19:34:01.000-03:00
133908672837;available_money;SETTLEMENT;30294.00;2025-11-19T19:24:15.000-03:00;-9476.86;2025-11-19T19:24:24.000-03:00;0.00;-454.41;Mercado Libre; ;2025-11-19T19:34:01.000-03:00
134520916986;available_money;SETTLEMENT;5814.00;2025-11-19T19:24:14.000-03:00;-2050.96;2025-11-19T19:24:24.000-03:00;0.00;-87.21;Mercado Libre; ;2025-11-19T19:34:03.000-03:00
133908672837; ;DISPUTE;-30294.00;2025-11-19T19:34:03.000-03:00;9476.86;2025-11-19T19:34:03.000-03:00;0.00;454.41;Mercado Libre; ;
134520916986; ;DISPUTE;-5814.00;2025-11-19T19:34:04.000-03:00;2050.96;2025-11-19T19:34:04.000-03:00;0.00;87.21;Mercado Libre; ;
134520982438; ;DISPUTE_SHIPPING;-6131.27;2025-11-19T19:34:04.000-03:00;0.00;2025-11-19T19:34:04.000-03:00;0.00;91.97;Mercado Libre; ;
133910074251;available_money;SETTLEMENT_SHIPPING;11520.99;2025-11-19T19:34:39.000-03:00;0.00;2025-11-19T19:34:46.000-03:00;11348.18;-172.81;Mercado Libre; ;2025-12-17T19:34:40.000-03:00
133910072231;available_money;SETTLEMENT;30294.00;2025-11-19T19:34:39.000-03:00;-9476.86;2025-11-19T19:34:49.000-03:00;8841.74;-454.41;Mercado Libre; ;2025-12-17T19:34:39.000-03:00
133927131445;available_money;SETTLEMENT;32380.75;2025-11-19T21:47:36.000-03:00;-8022.79;2025-11-19T21:47:45.000-03:00;24357.96;0.00;Mercado Libre; ;2025-12-17T21:47:37.000-03:00
1736398193976; ;SETTLEMENT;616.26;2025-11-20T04:47:23.000-03:00;0.00;2025-11-20T04:47:23.000-03:00;616.26;0.00;;;
134587334872;available_money;SETTLEMENT;50490.00;2025-11-20T10:06:23.000-03:00;-13748.10;2025-11-20T10:06:34.000-03:00;33207.60;-3534.30;Mercado Libre; ;2025-12-18T10:06:24.000-03:00
133982607037;available_money;SETTLEMENT;25245.00;2025-11-20T11:09:38.000-03:00;-6874.05;2025-11-20T11:09:50.000-03:00;17992.27;-378.68;Mercado Libre; ;2025-12-18T11:09:39.000-03:00
133993610547;available_money;SETTLEMENT;9690.00;2025-11-20T12:29:15.000-03:00;-2674.94;2025-11-20T12:29:23.000-03:00;7015.06;0.00;Mercado Libre; ;2025-12-18T12:29:16.000-03:00
133993567145;available_money;SETTLEMENT;29070.00;2025-11-20T12:29:15.000-03:00;-8024.82;2025-11-20T12:29:23.000-03:00;21045.18;0.00;Mercado Libre; ;2025-12-18T12:29:15.000-03:00
134009547909;available_money;SETTLEMENT;20672.00;2025-11-20T14:43:17.000-03:00;-5557.86;2025-11-20T14:43:28.000-03:00;15114.14;0.00;Mercado Libre; ;2025-12-18T14:43:18.000-03:00
134084951159;credit_card;SETTLEMENT;18246.99;2025-11-21T07:18:02.000-03:00;-10689.92;2025-11-21T07:18:16.000-03:00;7557.07;0.00;Mercado Libre; ;2025-12-19T07:18:04.000-03:00
133536131613; ;DISPUTE_SHIPPING;-1536.82;2025-11-21T10:44:49.000-03:00;1536.82;2025-11-21T10:44:49.000-03:00;0.00;0.00;Mercado Libre; ;
133536330135; ;DISPUTE;-18303.90;2025-11-21T10:44:51.000-03:00;5246.64;2025-11-21T10:44:51.000-03:00;0.00;0.00;Mercado Libre; ;
134166269653;available_money;SETTLEMENT;21398.75;2025-11-21T18:56:04.000-03:00;-5744.86;2025-11-21T18:56:12.000-03:00;15653.89;0.00;Mercado Libre; ;2025-12-19T18:56:05.000-03:00
134847912720; ;PAYOUTS;-850000.00;2025-11-22T11:31:43.000-03:00;0.00;2025-11-22T11:31:43.000-03:00;-850000.00;0.00;;;
134233055671; ;PAYOUTS;-850000.00;2025-11-22T11:33:45.000-03:00;0.00;2025-11-22T11:33:45.000-03:00;-850000.00;0.00;;;
134856284206;available_money;SETTLEMENT;24939.00;2025-11-22T12:26:54.000-03:00;-6314.79;2025-11-22T12:27:05.000-03:00;13754.12;-374.09;Mercado Libre; ;2025-12-20T12:26:55.000-03:00
134242108725;available_money;SETTLEMENT_SHIPPING;4496.00;2025-11-22T12:26:55.000-03:00;0.00;2025-11-22T12:27:09.000-03:00;4428.56;-67.44;Mercado Libre; ;2025-12-20T12:26:56.000-03:00
134856304148;available_money;SETTLEMENT;20672.00;2025-11-22T12:26:55.000-03:00;-5557.86;2025-11-22T12:27:10.000-03:00;14804.06;-310.08;Mercado Libre; ;2025-12-20T12:26:56.000-03:00
134871011002;available_money;SETTLEMENT;9690.00;2025-11-22T14:21:39.000-03:00;-2674.94;2025-11-22T14:21:48.000-03:00;6336.76;-678.30;Mercado Libre; ;2025-12-20T14:21:39.000-03:00
134281413407;available_money;SETTLEMENT;30778.50;2025-11-22T18:08:36.000-03:00;-7764.85;2025-11-22T18:08:44.000-03:00;22551.97;-461.68;Mercado Libre; ;2025-12-20T18:08:37.000-03:00
134281558675;available_money;SETTLEMENT;12597.00;2025-11-22T18:08:35.000-03:00;-3142.92;2025-11-22T18:08:45.000-03:00;9265.12;-188.96;Mercado Libre; ;2025-12-20T18:08:36.000-03:00
134895695462;available_money;SETTLEMENT;21802.50;2025-11-22T18:08:37.000-03:00;-5809.86;2025-11-22T18:08:48.000-03:00;15665.60;-327.04;Mercado Libre; ;2025-12-20T18:08:38.000-03:00
134895640054;available_money;SETTLEMENT;17926.50;2025-11-22T18:08:37.000-03:00;-5185.88;2025-11-22T18:08:48.000-03:00;12471.72;-268.90;Mercado Libre; ;2025-12-20T18:08:37.000-03:00
134900112956;available_money;SETTLEMENT;39729.00;2025-11-22T18:44:04.000-03:00;-11778.73;2025-11-22T18:44:12.000-03:00;27950.27;0.00;Mercado Libre; ;2025-12-20T18:44:05.000-03:00
134294126627;available_money;SETTLEMENT_SHIPPING;11930.99;2025-11-22T19:49:57.000-03:00;0.00;2025-11-22T19:50:03.000-03:00;11752.03;-178.96;Mercado Libre; ;2025-12-20T19:49:57.000-03:00
134293940069;available_money;SETTLEMENT;25194.00;2025-11-22T19:49:56.000-03:00;-6285.84;2025-11-22T19:50:06.000-03:00;6599.26;-377.91;Mercado Libre; ;2025-12-20T19:49:57.000-03:00
134976687926;available_money;SETTLEMENT;63321.60;2025-11-23T13:57:22.000-03:00;-15813.78;2025-11-23T13:57:32.000-03:00;46558.00;-949.82;Mercado Libre; ;2025-12-21T13:57:23.000-03:00
135004506372;credit_card;SETTLEMENT;46412.38;2025-11-23T19:26:27.000-03:00;-19305.97;2025-11-23T19:26:40.000-03:00;26410.22;-696.19;Mercado Libre; ;2025-12-21T19:26:29.000-03:00
134398165733;available_money;SETTLEMENT;37149.49;2025-11-23T20:48:51.000-03:00;-14135.84;2025-11-23T20:48:58.000-03:00;22456.41;-557.24;Mercado Libre; ;2025-12-21T20:48:52.000-03:00
135032247838;available_money;SETTLEMENT;29577.44;2025-11-24T01:56:47.000-03:00;-11249.28;2025-11-24T01:56:54.000-03:00;17884.50;-443.66;Mercado Libre; ;2025-12-22T01:56:47.000-03:00
135038996422;available_money;SETTLEMENT_SHIPPING;8820.99;2025-11-24T05:54:14.000-03:00;-8820.99;2025-11-24T05:54:22.000-03:00;0.00;0.00;Mercado Libre; ;2025-11-24T05:55:29.000-03:00
135038725378;available_money;SETTLEMENT;10064.94;2025-11-24T05:54:14.000-03:00;-3850.30;2025-11-24T05:54:23.000-03:00;6214.64;0.00;Mercado Libre; ;2025-12-22T05:54:14.000-03:00
134452041459;available_money;SETTLEMENT;24939.00;2025-11-24T11:52:57.000-03:00;-6314.79;2025-11-24T11:53:17.000-03:00;18624.21;0.00;Mercado Libre; ;2025-12-22T11:52:58.000-03:00
135078312378;digital_currency;SETTLEMENT;30325.39;2025-11-24T13:25:12.000-03:00;-11954.44;2025-11-24T13:25:22.000-03:00;17916.07;-454.88;Mercado Libre; ;2025-12-22T13:25:13.000-03:00
135098889900;debit_card;SETTLEMENT;41356.92;2025-11-24T16:58:54.000-03:00;-12480.80;2025-11-24T16:59:08.000-03:00;28255.77;-620.35;Mercado Libre; ;2025-12-22T16:58:57.000-03:00
134507022319;credit_card;SETTLEMENT;33081.08;2025-11-24T20:18:07.000-03:00;-15306.79;2025-11-24T20:21:11.000-03:00;17278.07;-496.22;Mercado Libre; ;2025-12-22T20:18:08.000-03:00
1736493070923; ;SETTLEMENT;4181.45;2025-11-25T02:48:54.000-03:00;0.00;2025-11-25T02:48:54.000-03:00;4181.45;0.00;;;
134564395699;available_money;SETTLEMENT;50490.00;2025-11-25T10:27:44.000-03:00;-11923.18;2025-11-25T10:27:53.000-03:00;32809.47;-757.35;Mercado Libre; ;2025-12-23T10:27:44.000-03:00
134594397363;available_money;SETTLEMENT;10883.40;2025-11-25T14:25:17.000-03:00;-2867.06;2025-11-25T14:25:27.000-03:00;1109.71;-761.84;Mercado Libre; ;2025-12-23T14:25:17.000-03:00
134594463021;available_money;SETTLEMENT_SHIPPING;6144.79;2025-11-25T14:25:17.000-03:00;0.00;2025-11-25T14:25:29.000-03:00;5714.65;-430.14;Mercado Libre; ;2025-12-23T14:25:17.000-03:00
134598108465;credit_card;SETTLEMENT;21193.19;2025-11-25T15:00:33.000-03:00;0.00;2025-11-25T15:00:44.000-03:00;20875.29;-317.90;Mercado Libre; ;2025-12-23T15:00:39.000-03:00
135212818820;credit_card;SETTLEMENT;21193.19;2025-11-25T15:00:33.000-03:00;-14436.11;2025-11-25T15:00:50.000-03:00;6439.18;-317.90;Mercado Libre; ;2025-12-23T15:00:39.000-03:00
135222146664;digital_currency;SETTLEMENT;21398.75;2025-11-25T16:27:48.000-03:00;-5744.86;2025-11-25T16:27:58.000-03:00;15332.91;-320.98;Mercado Libre; ;2025-12-23T16:27:49.000-03:00
134621184267;available_money;SETTLEMENT;12597.00;2025-11-25T18:14:11.000-03:00;-3142.92;2025-11-25T18:14:22.000-03:00;9454.08;0.00;Mercado Libre; ;2025-12-23T18:14:12.000-03:00
134621066941;available_money;SETTLEMENT;25194.00;2025-11-25T18:14:10.000-03:00;-6865.84;2025-11-25T18:14:24.000-03:00;18328.16;0.00;Mercado Libre; ;2025-12-23T18:14:11.000-03:00
134629990739;available_money;SETTLEMENT;31615.99;2025-11-25T19:17:43.000-03:00;-13245.04;2025-11-25T19:17:51.000-03:00;17896.71;-474.24;Mercado Libre; ;2025-12-23T19:17:43.000-03:00
1736562762559; ;SETTLEMENT;374.12;2025-11-26T04:12:54.000-03:00;0.00;2025-11-26T04:12:54.000-03:00;374.12;0.00;;;
135291242780;available_money;SETTLEMENT;18075.35;2025-11-26T06:38:13.000-03:00;-5209.85;2025-11-26T06:38:26.000-03:00;12594.37;-271.13;Mercado Libre; ;2025-12-24T06:38:14.000-03:00
135291037702;available_money;SETTLEMENT;26767.23;2025-11-26T06:38:14.000-03:00;-7119.10;2025-11-26T06:38:27.000-03:00;19246.62;-401.51;Mercado Libre; ;2025-12-24T06:38:15.000-03:00
